Barcode	Count	Location
P01	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D01P01.fasta
P02	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D01P02.fasta
P03	2	results/trezende/Angelina/AB220418/split1/split2/AB220418D01P03.fasta
P04	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D01P04.fasta
P05	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D01P05.fasta
P06	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D01P06.fasta
P07	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D01P07.fasta
P08	3	results/trezende/Angelina/AB220418/split1/split2/AB220418D01P08.fasta
P09	4	results/trezende/Angelina/AB220418/split1/split2/AB220418D01P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D01P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D01P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D01P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D01P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D01P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D01P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D01P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D01unmatched.fasta
total	14
Barcode	Count	Location
P01	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D02P01.fasta
P02	4	results/trezende/Angelina/AB220418/split1/split2/AB220418D02P02.fasta
P03	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D02P03.fasta
P04	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D02P04.fasta
P05	2	results/trezende/Angelina/AB220418/split1/split2/AB220418D02P05.fasta
P06	4	results/trezende/Angelina/AB220418/split1/split2/AB220418D02P06.fasta
P07	5	results/trezende/Angelina/AB220418/split1/split2/AB220418D02P07.fasta
P08	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D02P08.fasta
P09	2	results/trezende/Angelina/AB220418/split1/split2/AB220418D02P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D02P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D02P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D02P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D02P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D02P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D02P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D02P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D02unmatched.fasta
total	18
Barcode	Count	Location
P01	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D03P01.fasta
P02	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D03P02.fasta
P03	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D03P03.fasta
P04	3	results/trezende/Angelina/AB220418/split1/split2/AB220418D03P04.fasta
P05	3	results/trezende/Angelina/AB220418/split1/split2/AB220418D03P05.fasta
P06	2	results/trezende/Angelina/AB220418/split1/split2/AB220418D03P06.fasta
P07	4	results/trezende/Angelina/AB220418/split1/split2/AB220418D03P07.fasta
P08	3	results/trezende/Angelina/AB220418/split1/split2/AB220418D03P08.fasta
P09	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D03P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D03P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D03P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D03P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D03P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D03P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D03P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D03P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D03unmatched.fasta
total	16
Barcode	Count	Location
P01	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D04P01.fasta
P02	3	results/trezende/Angelina/AB220418/split1/split2/AB220418D04P02.fasta
P03	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D04P03.fasta
P04	2	results/trezende/Angelina/AB220418/split1/split2/AB220418D04P04.fasta
P05	3	results/trezende/Angelina/AB220418/split1/split2/AB220418D04P05.fasta
P06	3	results/trezende/Angelina/AB220418/split1/split2/AB220418D04P06.fasta
P07	2	results/trezende/Angelina/AB220418/split1/split2/AB220418D04P07.fasta
P08	5	results/trezende/Angelina/AB220418/split1/split2/AB220418D04P08.fasta
P09	2	results/trezende/Angelina/AB220418/split1/split2/AB220418D04P09.fasta
P10	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D04P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D04P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D04P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D04P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D04P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D04P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D04P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D04unmatched.fasta
total	21
Barcode	Count	Location
P01	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D05P01.fasta
P02	3	results/trezende/Angelina/AB220418/split1/split2/AB220418D05P02.fasta
P03	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D05P03.fasta
P04	3	results/trezende/Angelina/AB220418/split1/split2/AB220418D05P04.fasta
P05	3	results/trezende/Angelina/AB220418/split1/split2/AB220418D05P05.fasta
P06	3	results/trezende/Angelina/AB220418/split1/split2/AB220418D05P06.fasta
P07	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D05P07.fasta
P08	2	results/trezende/Angelina/AB220418/split1/split2/AB220418D05P08.fasta
P09	2	results/trezende/Angelina/AB220418/split1/split2/AB220418D05P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D05P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D05P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D05P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D05P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D05P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D05P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D05P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D05unmatched.fasta
total	18
Barcode	Count	Location
P01	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D06P01.fasta
P02	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D06P02.fasta
P03	2	results/trezende/Angelina/AB220418/split1/split2/AB220418D06P03.fasta
P04	2	results/trezende/Angelina/AB220418/split1/split2/AB220418D06P04.fasta
P05	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D06P05.fasta
P06	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D06P06.fasta
P07	2	results/trezende/Angelina/AB220418/split1/split2/AB220418D06P07.fasta
P08	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D06P08.fasta
P09	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D06P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D06P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D06P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D06P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D06P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D06P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D06P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D06P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D06unmatched.fasta
total	10
Barcode	Count	Location
P01	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D07P01.fasta
P02	2	results/trezende/Angelina/AB220418/split1/split2/AB220418D07P02.fasta
P03	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D07P03.fasta
P04	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D07P04.fasta
P05	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D07P05.fasta
P06	2	results/trezende/Angelina/AB220418/split1/split2/AB220418D07P06.fasta
P07	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D07P07.fasta
P08	2	results/trezende/Angelina/AB220418/split1/split2/AB220418D07P08.fasta
P09	3	results/trezende/Angelina/AB220418/split1/split2/AB220418D07P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D07P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D07P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D07P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D07P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D07P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D07P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D07P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D07unmatched.fasta
total	9
Barcode	Count	Location
P01	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D08P01.fasta
P02	3	results/trezende/Angelina/AB220418/split1/split2/AB220418D08P02.fasta
P03	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D08P03.fasta
P04	3	results/trezende/Angelina/AB220418/split1/split2/AB220418D08P04.fasta
P05	3	results/trezende/Angelina/AB220418/split1/split2/AB220418D08P05.fasta
P06	3	results/trezende/Angelina/AB220418/split1/split2/AB220418D08P06.fasta
P07	4	results/trezende/Angelina/AB220418/split1/split2/AB220418D08P07.fasta
P08	3	results/trezende/Angelina/AB220418/split1/split2/AB220418D08P08.fasta
P09	2	results/trezende/Angelina/AB220418/split1/split2/AB220418D08P09.fasta
P10	3	results/trezende/Angelina/AB220418/split1/split2/AB220418D08P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D08P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D08P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D08P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D08P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D08P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D08P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D08unmatched.fasta
total	25
Barcode	Count	Location
P01	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D09P01.fasta
P02	3	results/trezende/Angelina/AB220418/split1/split2/AB220418D09P02.fasta
P03	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D09P03.fasta
P04	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D09P04.fasta
P05	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D09P05.fasta
P06	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D09P06.fasta
P07	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D09P07.fasta
P08	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D09P08.fasta
P09	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D09P09.fasta
P10	4	results/trezende/Angelina/AB220418/split1/split2/AB220418D09P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D09P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D09P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D09P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D09P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D09P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D09P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D09unmatched.fasta
total	12
Barcode	Count	Location
P01	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D10P01.fasta
P02	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D10P02.fasta
P03	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D10P03.fasta
P04	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D10P04.fasta
P05	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D10P05.fasta
P06	6	results/trezende/Angelina/AB220418/split1/split2/AB220418D10P06.fasta
P07	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D10P07.fasta
P08	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D10P08.fasta
P09	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D10P09.fasta
P10	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D10P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D10P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D10P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D10P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D10P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D10P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D10P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D10unmatched.fasta
total	11
Barcode	Count	Location
P01	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D11P01.fasta
P02	3	results/trezende/Angelina/AB220418/split1/split2/AB220418D11P02.fasta
P03	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D11P03.fasta
P04	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D11P04.fasta
P05	2	results/trezende/Angelina/AB220418/split1/split2/AB220418D11P05.fasta
P06	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D11P06.fasta
P07	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D11P07.fasta
P08	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D11P08.fasta
P09	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D11P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D11P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D11P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D11P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D11P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D11P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D11P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D11P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D11unmatched.fasta
total	9
Barcode	Count	Location
P01	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D12P01.fasta
P02	3	results/trezende/Angelina/AB220418/split1/split2/AB220418D12P02.fasta
P03	2	results/trezende/Angelina/AB220418/split1/split2/AB220418D12P03.fasta
P04	1	results/trezende/Angelina/AB220418/split1/split2/AB220418D12P04.fasta
P05	2	results/trezende/Angelina/AB220418/split1/split2/AB220418D12P05.fasta
P06	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D12P06.fasta
P07	3	results/trezende/Angelina/AB220418/split1/split2/AB220418D12P07.fasta
P08	2	results/trezende/Angelina/AB220418/split1/split2/AB220418D12P08.fasta
P09	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D12P09.fasta
P10	2	results/trezende/Angelina/AB220418/split1/split2/AB220418D12P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D12P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D12P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D12P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D12P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D12P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D12P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418D12unmatched.fasta
total	16
Barcode	Count	Location
P01	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E01P01.fasta
P02	4	results/trezende/Angelina/AB220418/split1/split2/AB220418E01P02.fasta
P03	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E01P03.fasta
P04	3	results/trezende/Angelina/AB220418/split1/split2/AB220418E01P04.fasta
P05	2	results/trezende/Angelina/AB220418/split1/split2/AB220418E01P05.fasta
P06	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E01P06.fasta
P07	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E01P07.fasta
P08	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E01P08.fasta
P09	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E01P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E01P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E01P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E01P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E01P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E01P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E01P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E01P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E01unmatched.fasta
total	13
Barcode	Count	Location
P01	3	results/trezende/Angelina/AB220418/split1/split2/AB220418E02P01.fasta
P02	4	results/trezende/Angelina/AB220418/split1/split2/AB220418E02P02.fasta
P03	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E02P03.fasta
P04	4	results/trezende/Angelina/AB220418/split1/split2/AB220418E02P04.fasta
P05	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E02P05.fasta
P06	2	results/trezende/Angelina/AB220418/split1/split2/AB220418E02P06.fasta
P07	3	results/trezende/Angelina/AB220418/split1/split2/AB220418E02P07.fasta
P08	2	results/trezende/Angelina/AB220418/split1/split2/AB220418E02P08.fasta
P09	2	results/trezende/Angelina/AB220418/split1/split2/AB220418E02P09.fasta
P10	2	results/trezende/Angelina/AB220418/split1/split2/AB220418E02P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E02P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E02P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E02P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E02P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E02P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E02P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E02unmatched.fasta
total	23
Barcode	Count	Location
P01	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E03P01.fasta
P02	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E03P02.fasta
P03	2	results/trezende/Angelina/AB220418/split1/split2/AB220418E03P03.fasta
P04	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E03P04.fasta
P05	2	results/trezende/Angelina/AB220418/split1/split2/AB220418E03P05.fasta
P06	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E03P06.fasta
P07	2	results/trezende/Angelina/AB220418/split1/split2/AB220418E03P07.fasta
P08	3	results/trezende/Angelina/AB220418/split1/split2/AB220418E03P08.fasta
P09	2	results/trezende/Angelina/AB220418/split1/split2/AB220418E03P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E03P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E03P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E03P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E03P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E03P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E03P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E03P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E03unmatched.fasta
total	12
Barcode	Count	Location
P01	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E04P01.fasta
P02	2	results/trezende/Angelina/AB220418/split1/split2/AB220418E04P02.fasta
P03	2	results/trezende/Angelina/AB220418/split1/split2/AB220418E04P03.fasta
P04	2	results/trezende/Angelina/AB220418/split1/split2/AB220418E04P04.fasta
P05	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E04P05.fasta
P06	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E04P06.fasta
P07	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E04P07.fasta
P08	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E04P08.fasta
P09	3	results/trezende/Angelina/AB220418/split1/split2/AB220418E04P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E04P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E04P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E04P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E04P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E04P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E04P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E04P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E04unmatched.fasta
total	11
Barcode	Count	Location
P01	2	results/trezende/Angelina/AB220418/split1/split2/AB220418E05P01.fasta
P02	3	results/trezende/Angelina/AB220418/split1/split2/AB220418E05P02.fasta
P03	4	results/trezende/Angelina/AB220418/split1/split2/AB220418E05P03.fasta
P04	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E05P04.fasta
P05	3	results/trezende/Angelina/AB220418/split1/split2/AB220418E05P05.fasta
P06	2	results/trezende/Angelina/AB220418/split1/split2/AB220418E05P06.fasta
P07	2	results/trezende/Angelina/AB220418/split1/split2/AB220418E05P07.fasta
P08	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E05P08.fasta
P09	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E05P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E05P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E05P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E05P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E05P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E05P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E05P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E05P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E05unmatched.fasta
total	17
Barcode	Count	Location
P01	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E06P01.fasta
P02	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E06P02.fasta
P03	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E06P03.fasta
P04	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E06P04.fasta
P05	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E06P05.fasta
P06	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E06P06.fasta
P07	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E06P07.fasta
P08	4	results/trezende/Angelina/AB220418/split1/split2/AB220418E06P08.fasta
P09	3	results/trezende/Angelina/AB220418/split1/split2/AB220418E06P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E06P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E06P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E06P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E06P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E06P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E06P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E06P16.fasta
unmatched	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E06unmatched.fasta
total	10
Barcode	Count	Location
P01	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E07P01.fasta
P02	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E07P02.fasta
P03	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E07P03.fasta
P04	2	results/trezende/Angelina/AB220418/split1/split2/AB220418E07P04.fasta
P05	5	results/trezende/Angelina/AB220418/split1/split2/AB220418E07P05.fasta
P06	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E07P06.fasta
P07	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E07P07.fasta
P08	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E07P08.fasta
P09	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E07P09.fasta
P10	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E07P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E07P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E07P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E07P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E07P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E07P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E07P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E07unmatched.fasta
total	12
Barcode	Count	Location
P01	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E08P01.fasta
P02	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E08P02.fasta
P03	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E08P03.fasta
P04	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E08P04.fasta
P05	2	results/trezende/Angelina/AB220418/split1/split2/AB220418E08P05.fasta
P06	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E08P06.fasta
P07	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E08P07.fasta
P08	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E08P08.fasta
P09	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E08P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E08P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E08P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E08P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E08P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E08P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E08P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E08P16.fasta
unmatched	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E08unmatched.fasta
total	7
Barcode	Count	Location
